,Relaxed,NonRelaxed,Total,1.0
528.9500122,0.0354717968067844,0.06694671780277049,0.1024185146095549,0.0982856644396517
532.0499878,0.03186736715556601,0.059374365452641534,0.09124173260820755,0.0869428597053849
535.0,0.02873109049000483,0.05298102540070135,0.08171211589070618,0.0775088179506908
537.9400024,0.02587572165301995,0.04731102160652453,0.07318674325954448,0.0697290981975402
541.0200195,0.023156571591642024,0.04203899186131786,0.06519556345295989,0.0613727578881265
543.9699707000001,0.020796185733339093,0.037558866641796036,0.05835505237513513,0.0555207229022148
547.0499877999999,0.01856792761400745,0.03340782481312857,0.05197575242713602,0.0482369660050448
550.0,0.016642635061951783,0.029879407981940463,0.04652204304389225,0.0432050103093299
552.9400024,0.014910818563248553,0.026749170430378562,0.04165998899362711,0.0386131077376485
556.0200195,0.013279777540172566,0.02383647916118162,0.03711625670135418,0.0343063633022567
558.9699707000001,0.01187797183624065,0.021358539524438135,0.03323651136067879,0.0307089677888783
562.0499877999999,0.01056635556950459,0.019059288108523503,0.029625643678028092,0.0273720851969509
565.0,0.00944206382136595,0.017101489538419487,0.026543553359785435,0.0242730473531019
567.9400024,0.00843774082521557,0.015361210886615363,0.023798951711830933,0.0218322584472691
571.0200195,0.007497794702259683,0.013738241304727563,0.021236036006987244,0.0193781874367839
573.9699707000001,0.006694458960049238,0.01235411059746538,0.01904856955751462,0.0176102945366434
577.0499877999999,0.005946491116851753,0.011066378493841615,0.017012869610693367,0.0155277159154277
580.0,0.005308105363746367,0.009966775952938755,0.015274881316685121,0.0142176675260805
582.9400024,0.004739922547202925,0.00898649589916244,0.013726418446365365,0.0126738273716814
586.0200195,0.004209871181037942,0.008069451181531816,0.012279322362569758,0.0114583415228874
588.9699707000001,0.0037581041505530175,0.007284825269280218,0.011042929419833236,0.0107883614161799
592.0200195,0.003342289560583345,0.006559135844038935,0.00990142540462228,0.00954036674443162
595.0700072999999,0.0029729516680340956,0.005910749522208462,0.008883701190242559,0.00862282715614103
597.9699707000001,0.0026601841867784377,0.0053580165142682245,0.008018200701046661,0.007628926346983941
