,Relaxed,NonRelaxed,Total,2.0
517.0100098,0.5957174072590378,0.03602962188164507,0.6317470291406828,0.640058916893935
520.0,0.5555136494280316,0.0321311577295338,0.5876448071575654,0.594686268213761
522.9799805,0.5161063083429624,0.028672323193037252,0.5447786315359997,0.549334872261836
525.9699707,0.47762745644712057,0.025584002642130073,0.5032114590892507,0.505849189753694
528.9500122,0.440646530623251,0.022845555103944835,0.4634920857271958,0.464528153303899
532.0499878,0.40388299764116925,0.02031682301952916,0.4241998206606984,0.425486263706192
535.0,0.37068522013275956,0.018179677713097996,0.38886489784585754,0.387696085977889
537.9400024,0.33944371268657797,0.016281912090495256,0.3557256247770732,0.352360397078615
541.0200195,0.30875326151440974,0.01451456331617824,0.32326782483058797,0.319319831553585
543.9699707000001,0.2813357925279811,0.013009925170406056,0.29434571769838713,0.287701137751761
547.0499877999999,0.2547595743264123,0.011612925053482989,0.26637249937989527,0.25963786212497
550.0,0.23122816754161526,0.010422754993030229,0.24165092253464548,0.23388522716796697
552.9400024,0.20958883803725759,0.009364347007288991,0.21895318504454658,0.209852899510713
556.0200195,0.18877888065506435,0.008376900117159455,0.1971557807722238,0.18829875001788898
558.9699707000001,0.17054365076029412,0.00753448597591185,0.17807813673620598,0.168255094432501
562.0499877999999,0.1531735594971491,0.006750518837438766,0.15992407833458785,0.15015995306193397
565.0,0.13803522377694236,0.006080920463075646,0.144116144240018,0.134064218326137
567.9400024,0.12430813929659329,0.005483860288976953,0.12979199958557025,0.119632142398645
571.0200195,0.11127793925170568,0.004925213430987722,0.1162031526826934,0.10667347944500201
573.9699707000001,0.09999456549844582,0.004447157622198849,0.10444172312064468,0.0946809384443791
577.0499877999999,0.08936136098759671,0.004000846538417992,0.0933622075260147,0.0843652539297034
580.0,0.08018438604761989,0.0036183782983756365,0.08380276434599553,0.0751182294220324
582.9400024,0.0719345426169579,0.003276201570293645,0.07521074418725154,0.0669959581556037
586.0200195,0.06416589251498069,0.0029549155992331924,0.06712080811421388,0.0598129194471096
588.9699707000001,0.05748734089007103,0.002678988003479397,0.060166328893550426,0.0532078841695665
592.0200195,0.05129210398449002,0.00242281898483334,0.05371492296932336,0.0473097906385791
595.0700072999999,0.04574942741024609,0.002193044579786514,0.047942471990032605,0.0422319961978645
597.9699707000001,0.041025598962662904,0.0019964133440136702,0.04302201230667657,0.0376850438190233
