,Relaxed,NonRelaxed,Total,0.0
471.9599915,0.4504733314041734,0.39369517757730216,0.8441685089814756,0.8457406044240809
475.0,0.4507654051783726,0.3557036386357944,0.8064690438141671,0.8076401008966491
478.0299988,0.44635897167005933,0.3205632053969694,0.7669221770670287,0.7675133558804642
481.0400085,0.43785048084578765,0.2883896932872886,0.7262401741330762,0.7254367454380491
484.01998899999995,0.42593042149991983,0.25919030669755533,0.6851207281974752,0.683957031641815
487.01000980000003,0.41105727330576186,0.23246186900227347,0.6435191423080353,0.643878763849444
490.0,0.3938487835776478,0.20818759601465403,0.6020363795923018,0.603715592963511
492.98001100000005,0.37493090239885657,0.18629362927180523,0.5612245316706618,0.56343882500701
495.9700012,0.35469734391112456,0.16647701746864413,0.5211743613797687,0.524702520118123
498.95001219999995,0.33375227101711236,0.14870841269912416,0.4824606837162365,0.486716386293359
501.9400024,0.3123710084040124,0.1327060285027826,0.445077036906795,0.448009085413711
505.0700073,0.2899843300485381,0.11774013406661059,0.4077244641151487,0.410882087404247
508.04998780000005,0.26897529346436444,0.1050310312727366,0.37400632473710105,0.37550189243450105
511.0400085,0.24843954099929577,0.09364204832463591,0.3420815893239317,0.342955008827891
514.0200195,0.22870344832722098,0.08351568306695652,0.3122191313941775,0.31177436623612104
517.0100098,0.20977758011466907,0.0744595123082025,0.28423709242287154,0.283369730204697
520.0,0.19183148722198748,0.06639476903185959,0.2582262562538471,0.256727707696562
522.9799805,0.17498642526873737,0.05923946831584319,0.23422589358458057,0.23242665913563101
525.9699707,0.1591654839530248,0.05285079046335153,0.21201627441637633,0.20980502907376897
528.9500122,0.14448564486444235,0.04718612854608845,0.1916717734105308,0.18854244667025197
532.0499878,0.13035865101190697,0.04195561787403132,0.1723142688859383,0.168530262235208
535.0,0.11797304306066671,0.037535446525614705,0.1555084895862814,0.15096060441485
537.9400024,0.10662009901321709,0.033610756507781024,0.14023085552099812,0.134595709895196
541.0200195,0.09573961689238647,0.029956194000674168,0.12569581089306064,0.120283820703541
543.9699707000001,0.08623886041006895,0.02684526962158649,0.11308413003165543,0.10678090047308
547.0499877999999,0.07722115302765488,0.023957299275494226,0.1011784523031491,0.09523294584495802
550.0,0.06939039430198213,0.021497275964964445,0.09088767026694658,0.0847518144583494
552.9400024,0.06231469400316385,0.019309945101374897,0.08162463910453874,0.075236146205291
556.0200195,0.05562232947190965,0.017269613137109136,0.07289194260901878,0.0666828512914155
558.9699707000001,0.049847868537477684,0.015529271358761886,0.06537713989623957,0.0596320429195153
562.0499877999999,0.044425353373304416,0.013909978730039308,0.058335332103343726,0.0532035882498181
565.0,0.039761758843527936,0.012527185274203136,0.05228894411773107,0.0476260389342275
567.9400024,0.03558331712425763,0.011294432904704948,0.04687775002896258,0.0422585708727356
571.0200195,0.03166173101623498,0.010141230137771797,0.04180296115400677,0.0377684846999209
573.9699707000001,0.028301451379808922,0.009154598654806686,0.03745605003461561,0.0334446838507908
577.0499877999999,0.025165411610344992,0.008233682230917248,0.03339909384126224,0.0298274643587382
580.0,0.02248307409283822,0.007444672881378484,0.029927746974216702,0.0263146833397337
582.9400024,0.020091165289874233,0.006738937020457437,0.02683010231033167,0.0233922912699905
586.0200195,0.01785585187458176,0.0060764383997784785,0.023932290274360238,0.0207851212690833
588.9699707000001,0.015947642720264353,0.005507600868766818,0.02145524358903117,0.0184405254861998
592.0200195,0.014188804269661619,0.004979618902168795,0.019168423171830415,0.0164280028889915
595.0700072999999,0.01262455174635967,0.004506150772974991,0.01713070251933466,0.0147475534774587
597.9699707000001,0.01129842489197241,0.004101071701661129,0.01539949659363354,0.0133991772516007
